time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625295900,32004.42,32051,32004.42,32049.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34033,0.7793182000000868,54.98102180988665
1625296200,32032.53,32050,31970.37,31971.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.217258,0.7893395000000867,49.205138321740506
1625296500,31960.96,32036.32,31942.88,31998.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.091068,0.7741547000000867,51.07082061586906
1625296800,32013.32,32111.1,31997.46,32109.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.130212,0.7318063000000866,58.05084036223143
1625297100,32113.72,32193.24,32079.47,32138.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.634249,0.7796391500000867,59.70273299700255
1625297400,32153.32,32374.33,32153.32,32371.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.320056,0.8957894000000867,69.78089470941212
1625297700,32371.54,32466.9,32346.73,32431.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.555163,0.8828609000000867,71.739501024003
1625298000,32465.74,32563.69,32435.46,32502.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.829084,0.8937895000000868,73.90753351069318
1625298300,32512.27,32587.07,32475.51,32586.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.14301,0.9440393000000868,76.2255563145684
1625298600,32587.07,32600,32566.66,32600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.072306,0.9925784500000869,76.5724918969024
